LOC111099045 rna-XM_022430381.1
LOC111129499 rna-XM_022475917.1
LOC111129501 rna-XM_022475918.1
LOC111129508 rna-XR_002638866.1
LOC111129512 rna-XM_022475944.1
LOC111129513 rna-XM_022475954.1
LOC111129516 rna-XM_022475965.1
LOC111129526 rna-XM_022475979.1
LOC111129580 rna-XM_022476066.1
LOC111129591 rna-XM_022476364.1
LOC111129635 rna-XR_002638872.1
LOC111129643 rna-XM_022476100.1
LOC111129644 rna-XM_022476122.1
LOC111129693 rna-XM_022476158.1
LOC111129816 rna-XM_022476272.1
LOC111129817 rna-XM_022476277.1
LOC111129823 rna-XM_022476289.1
LOC111129825 rna-XM_022476298.1
LOC111129836 rna-XM_022476312.1
LOC111129848 rna-XM_022476331.1
LOC111129863 rna-XM_022476349.1
LOC111129874 rna-XM_022476367.1
LOC111129891 rna-XM_022476407.1
LOC111129895 rna-XM_022476428.1
LOC111129899 rna-XM_022476419.1
LOC111129907 rna-XM_022476442.1
LOC111129912 rna-XM_022476450.1
LOC111129921 rna-XM_022476465.1
LOC111129922 rna-XM_022476467.1
LOC111129933 rna-XR_002638880.1
LOC111129944 rna-XM_022476501.1
LOC111129950 rna-XM_022476504.1
LOC111129951 rna-XM_022476506.1
LOC111129964 rna-XR_002638883.1
LOC111129967 rna-XM_022476529.1
LOC111129971 rna-XM_022476537.1
LOC111129975 rna-XM_022476870.1
LOC111129978 rna-XM_022476543.1
LOC111129980 rna-XM_022476550.1
LOC111129989 rna-XM_022476567.1
LOC111129994 rna-XM_022476571.1
LOC111129998 rna-XM_022476578.1
LOC111130009 rna-XM_022476600.1
LOC111130021 rna-XM_022476622.1
LOC111130022 rna-XM_022476625.1
LOC111130029 rna-XM_022476635.1
LOC111130040 rna-XM_022476658.1
LOC111130045 rna-XR_002638894.1
LOC111130051 rna-XM_022476704.1
LOC111130052 rna-XM_022476712.1
LOC111130053 rna-XM_022476719.1
LOC111130063 rna-XM_022476741.1
LOC111130071 rna-XM_022476756.1
LOC111130085 rna-XM_022476781.1
LOC111130095 rna-XM_022476914.1
LOC111130107 rna-XM_022476808.1
LOC111130111 rna-XM_022476821.1
LOC111130114 rna-XM_022476830.1
LOC111130118 rna-XM_022476839.1
LOC111130125 rna-XM_022476851.1
LOC111130146 rna-XM_022476880.1
LOC111130147 rna-XM_022476882.1
LOC111130151 rna-XM_022476887.1
LOC111130153 rna-XM_022476892.1
LOC111130156 rna-XM_022476900.1
LOC111130170 rna-XM_022476925.1
LOC111130178 rna-XM_022476937.1
LOC111130179 rna-XM_022476944.1
LOC111130188 rna-XM_022476955.1
LOC111130191 rna-XM_022476959.1
LOC111130192 rna-XM_022476964.1
LOC111130209 rna-XM_022476994.1
LOC111130223 rna-XM_022477007.1
LOC111130229 rna-XM_022477015.1
LOC111130245 rna-XM_022477037.1
LOC111130249 rna-XM_022477044.1
LOC111130250 rna-XM_022477052.1
LOC111130256 rna-XM_022477061.1
LOC111130267 rna-XM_022477126.1
LOC111130277 rna-XM_022477117.1
LOC111130283 rna-XM_022477131.1
LOC111130286 rna-XM_022477189.1
LOC111130288 rna-XM_022477138.1
LOC111130291 rna-XM_022477143.1
LOC111130297 rna-XM_022477151.1
LOC111130306 rna-XM_022477200.1
LOC111130310 rna-XM_022477209.1
LOC111130314 rna-XM_022477213.1
LOC111130323 rna-XM_022477229.1
LOC111130324 rna-XM_022477235.1
LOC111130325 rna-XM_022477240.1
LOC111130332 rna-XM_022477246.1
LOC111130333 rna-XM_022477253.1
LOC111130335 rna-XM_022477262.1
LOC111130338 rna-XM_022477267.1
LOC111130343 rna-XM_022477297.1
LOC111130348 rna-XM_022477312.1
LOC111130350 rna-XM_022477318.1
LOC111130351 rna-XM_022477324.1
LOC111130354 rna-XM_022477344.1
LOC111130370 rna-XM_022477384.1
LOC111130376 rna-XM_022477398.1
LOC111130384 rna-XM_022477409.1
LOC111130387 rna-XM_022477420.1
LOC111130393 rna-XM_022477431.1
LOC111130398 rna-XM_022477444.1
LOC111130399 rna-XM_022477445.1
LOC111130407 rna-XM_022477457.1
LOC111130408 rna-XM_022477464.1
LOC111130409 rna-XM_022477465.1
LOC111130417 rna-XM_022477488.1
LOC111130418 rna-XM_022477490.1
LOC111130432 rna-XM_022477505.1
LOC111130455 rna-XM_022477533.1
LOC111130456 rna-XM_022477537.1
LOC111130462 rna-XM_022477551.1
LOC111130469 rna-XM_022477561.1
LOC111130470 rna-XM_022477571.1
LOC111130479 rna-XM_022477587.1
LOC111130487 rna-XM_022477596.1
LOC111130541 rna-XM_022477688.1
LOC111130545 rna-XM_022477697.1
LOC111130555 rna-XM_022477705.1
LOC111130561 rna-XR_002638947.1
LOC111130563 rna-XM_022477720.1
LOC111130565 rna-XM_022477723.1
LOC111130577 rna-XM_022477736.1
LOC111130580 rna-XM_022477743.1
LOC111130582 rna-XM_022477746.1
LOC111130585 rna-XM_022477750.1
LOC111130600 rna-XM_022477767.1
LOC111130607 rna-XM_022477773.1
LOC111130618 rna-XM_022477783.1
LOC111130635 rna-XM_022477800.1
LOC111130636 rna-XM_022477802.1
LOC111130651 rna-XM_022477821.1
LOC111130662 rna-XM_022477841.1
LOC111130678 rna-XM_022477867.1
LOC111130682 rna-XM_022477873.1
LOC111130695 rna-XM_022477890.1
LOC111130700 rna-XM_022477898.1
LOC111130704 rna-XR_002638975.1
LOC111130720 rna-XM_022477931.1
LOC111130733 rna-XM_022477947.1
LOC111130737 rna-XM_022477954.1
LOC111130739 rna-XM_022477953.1
LOC111130742 rna-XM_022477961.1
LOC111130750 rna-XM_022477975.1
LOC111130761 rna-XM_022477990.1
LOC111130762 rna-XM_022478026.1
LOC111130772 rna-XR_002638982.1
LOC111130791 rna-XM_022478029.1
LOC111130798 rna-XM_022478040.1
LOC111130802 rna-XM_022478044.1
LOC111130843 rna-XM_022478090.1
LOC111130853 rna-XR_002638991.1
LOC111130869 rna-XM_022478130.1
LOC111130874 rna-XM_022478140.1
LOC111130884 rna-XM_022478152.1
LOC111130895 rna-XM_022478166.1
LOC111130896 rna-XR_002638997.1
LOC111130912 rna-XM_022478184.1
LOC111130915 rna-XM_022478188.1
LOC111130916 rna-XM_022478190.1
LOC111130918 rna-XM_022478195.1
LOC111130932 rna-XM_022478221.1
LOC111130941 rna-XM_022478236.1
LOC111130951 rna-XM_022478248.1
LOC111130956 rna-XM_022478274.1
LOC111130965 rna-XM_022478273.1
LOC111130978 rna-XM_022478287.1
LOC111130993 rna-XM_022478305.1
LOC111130996 rna-XM_022478311.1
LOC111131017 rna-XM_022478337.1
LOC111131033 rna-XM_022478361.1
LOC111131038 rna-XM_022478367.1
LOC111131048 rna-XM_022478377.1
LOC111131055 rna-XM_022478386.1
LOC111131058 rna-XM_022478394.1
LOC111131080 rna-XM_022478426.1
LOC111131099 rna-XM_022478450.1
LOC111131101 rna-XM_022478472.1
LOC111131113 rna-XM_022478488.1
LOC111131115 rna-XM_022478490.1
LOC111131118 rna-XM_022478495.1
LOC111131127 rna-XM_022478503.1
LOC111131137 rna-XM_022478516.1
LOC111131143 rna-XR_002639035.1
LOC111131147 rna-XM_022478527.1
LOC111131148 rna-XM_022478544.1
LOC111131157 rna-XM_022478558.1
LOC111131165 rna-XM_022478569.1
LOC111131168 rna-XM_022478573.1
LOC111131173 rna-XM_022478579.1
LOC111131184 rna-XM_022478597.1
LOC111131186 rna-XM_022478603.1
LOC111131193 rna-XM_022478612.1
LOC111131195 rna-XR_002639045.1
LOC111131243 rna-XM_022478682.1
LOC111131272 rna-XM_022478715.1
LOC111131293 rna-XM_022478743.1
LOC111131298 rna-XR_002639060.1
LOC111131306 rna-XM_022478773.1
LOC111131343 rna-XM_022478817.1
LOC111131344 rna-XM_022478822.1
LOC111131349 rna-XM_022478829.1
LOC111131381 rna-XM_022478865.1
LOC111131384 rna-XM_022478868.1
LOC111131395 rna-XM_022478888.1
LOC111131406 rna-XM_022478909.1
LOC111131437 rna-XM_022478959.1
LOC111131459 rna-XM_022479000.1
LOC111131466 rna-XM_022479009.1
LOC111131475 rna-XM_022479020.1
LOC111131488 rna-XM_022479038.1
LOC111131490 rna-XM_022479052.1
LOC111131498 rna-XM_022479064.1
LOC111131505 rna-XM_022479084.1
LOC111131519 rna-XM_022479102.1
LOC111131529 rna-XR_002639080.1
LOC111131539 rna-XM_022479132.1
LOC111131541 rna-XR_002639084.1
LOC111131547 rna-XM_022479140.1
LOC111131563 rna-XM_022479256.1
LOC111131576 rna-XM_022479175.1
LOC111131594 rna-XM_022479201.1
LOC111131597 rna-XM_022479205.1
LOC111131599 rna-XM_022479209.1
LOC111131633 rna-XM_022479252.1
LOC111131651 rna-XM_022479274.1
LOC111131667 rna-XM_022479302.1
LOC111131678 rna-XM_022479313.1
LOC111131718 rna-XM_022479373.1
LOC111131721 rna-XM_022479392.1
LOC111131725 rna-XM_022479383.1
LOC111131726 rna-XM_022479386.1
LOC111131751 rna-XM_022479424.1
LOC111131763 rna-XM_022479442.1
LOC111131765 rna-XM_022479452.1
LOC111131766 rna-XM_022479459.1
LOC111131767 rna-XM_022479455.1
LOC111131768 rna-XM_022479467.1
LOC111131769 rna-XM_022479473.1
LOC111131771 rna-XM_022479476.1
LOC111131782 rna-XR_002639115.1
LOC111131785 rna-XM_022479488.1
LOC111131793 rna-XM_022479500.1
LOC111131805 rna-XM_022479515.1
LOC111131810 rna-XM_022479525.1
LOC111131839 rna-XM_022479579.1
LOC111131843 rna-XM_022479572.1
LOC111131853 rna-XM_022479590.1
LOC111131871 rna-XM_022479618.1
LOC111131872 rna-XM_022479639.1
LOC111131917 rna-XM_022479644.1
LOC111132031 rna-XM_022479665.1
LOC111132045 rna-XM_022479680.1
LOC111132049 rna-XM_022479687.1
LOC111132056 rna-XM_022479694.1
LOC111132057 rna-XM_022479696.1
LOC111132088 rna-XM_022479747.1
LOC111132091 rna-XM_022479752.1
LOC111132095 rna-XM_022479762.1
LOC111132099 rna-XM_022479770.1
LOC111132105 rna-XM_022479789.1
LOC111132107 rna-XM_022479797.1
LOC111132115 rna-XM_022479807.1
LOC111132116 rna-XM_022479828.1
LOC111132121 rna-XM_022479834.1
LOC111132123 rna-XM_022479844.1
LOC111132127 rna-XR_002639130.1
LOC111132128 rna-XM_022479854.1
LOC111132139 rna-XM_022479871.1
LOC111132144 rna-XM_022479876.1
LOC111132155 rna-XM_022479913.1
LOC111132167 rna-XM_022479922.1
LOC111132168 rna-XM_022479925.1
LOC111132178 rna-XM_022479946.1
LOC111132192 rna-XM_022479967.1
LOC111132213 rna-XM_022479993.1
LOC111132214 rna-XM_022480001.1
LOC111132237 rna-XM_022480027.1
LOC111132242 rna-XM_022480035.1
LOC111132264 rna-XM_022480056.1
LOC111132269 rna-XM_022480063.1
LOC111132289 rna-XM_022480083.1
LOC111132298 rna-XM_022480094.1
LOC111132319 rna-XM_022480117.1
LOC111132332 rna-XM_022480137.1
LOC111132349 rna-XM_022480162.1
LOC111132450 rna-XM_022480261.1
LOC111132493 rna-XM_022480303.1
LOC111132656 rna-XM_022480916.1
LOC111132787 rna-XM_022480604.1
LOC111132794 rna-XM_022480628.1
LOC111132798 rna-XM_022480620.1
LOC111132806 rna-XM_022480646.1
LOC111132822 rna-XM_022480677.1
LOC111132825 rna-XM_022480679.1
LOC111132833 rna-XM_022480696.1
LOC111132836 rna-XM_022480701.1
LOC111132838 rna-XM_022480705.1
LOC111132841 rna-XM_022480736.1
LOC111132860 rna-XM_022480760.1
LOC111132862 rna-XM_022480764.1
LOC111132865 rna-XM_022480774.1
LOC111132879 rna-XM_022480800.1
LOC111132890 rna-XM_022480814.1
LOC111132892 rna-XM_022480816.1
LOC111132902 rna-XM_022480832.1
LOC111132911 rna-XM_022480840.1
LOC111132922 rna-XM_022480862.1
LOC111132924 rna-XM_022480860.1
LOC111132926 rna-XM_022480874.1
LOC111132937 rna-XM_022480889.1
LOC111132959 rna-XR_002639158.1
LOC111132966 rna-XM_022480936.1
LOC111132974 rna-XM_022480960.1
LOC111132982 rna-XM_022480976.1
LOC111132985 rna-XM_022480988.1
LOC111132990 rna-XM_022481000.1
LOC111132997 rna-XM_022481017.1
LOC111133004 rna-XM_022481026.1
LOC111133017 rna-XM_022481048.1
LOC111133023 rna-XM_022481058.1
LOC111133025 rna-XM_022481062.1
LOC111133041 rna-XM_022481087.1
LOC111133045 rna-XM_022481096.1
LOC111133046 rna-XM_022481099.1
LOC111133049 rna-XM_022481106.1
LOC111133062 rna-XM_022481127.1
LOC111133065 rna-XM_022481137.1
LOC111133066 rna-XM_022481140.1
LOC111133074 rna-XM_022481151.1
LOC111133075 rna-XM_022481154.1
LOC111133084 rna-XM_022481166.1
LOC111133085 rna-XM_022481176.1
LOC111133089 rna-XM_022481180.1
LOC111133091 rna-XM_022481183.1
LOC111133092 rna-XM_022481186.1
LOC111133129 rna-XM_022481227.1
LOC111133134 rna-XM_022481233.1
LOC111133146 rna-XM_022481274.1
LOC111133152 rna-XM_022481269.1
LOC111133162 rna-XM_022481284.1
LOC111133172 rna-XM_022481297.1
LOC111133178 rna-XM_022481306.1
LOC111133209 rna-XM_022481359.1
LOC111133213 rna-XM_022481366.1
LOC111133214 rna-XM_022481367.1
LOC111133224 rna-XM_022481396.1
LOC111133239 rna-XM_022481431.1
LOC111133246 rna-XM_022481447.1
LOC111133254 rna-XM_022481456.1
LOC111133256 rna-XM_022481462.1
LOC111133259 rna-XM_022481466.1
LOC111133268 rna-XM_022481482.1
LOC111133281 rna-XM_022481519.1
LOC111133296 rna-XM_022481556.1
LOC111133301 rna-XM_022481565.1
LOC111133325 rna-XM_022481591.1
LOC111133327 rna-XM_022481594.1
LOC111133328 rna-XM_022481599.1
LOC111133332 rna-XM_022481635.1
LOC111133335 rna-XM_022481636.1
LOC111133336 rna-XM_022481638.1
LOC111133341 rna-XM_022481646.1
LOC111133344 rna-XM_022481656.1
LOC111133348 rna-XM_022481657.1
LOC111133350 rna-XM_022481665.1
LOC111133355 rna-XM_022481686.1
LOC111133361 rna-XM_022481695.1
LOC111133364 rna-XM_022481699.1
LOC111133381 rna-XR_002639232.1
LOC111133389 rna-XR_002639235.1
LOC111133390 rna-XR_002639238.1
LOC111133392 rna-XM_022481748.1
LOC111133393 rna-XM_022481751.1
LOC111133397 rna-XM_022481760.1
LOC111133398 rna-XM_022481764.1
LOC111133403 rna-XM_022481798.1
LOC111133414 rna-XM_022481822.1
LOC111133434 rna-XM_022481862.1
LOC111133443 rna-XM_022481886.1
LOC111133461 rna-XM_022481892.1
LOC111133469 rna-XM_022481907.1
LOC111133477 rna-XM_022481921.1
LOC111133500 rna-XM_022481956.1
LOC111133506 rna-XR_002639259.1
LOC111133508 rna-XM_022481969.1
LOC111133515 rna-XM_022481977.1
LOC111133521 rna-XR_002639264.1
LOC111133537 rna-XM_022482007.1
LOC111133563 rna-XM_022482038.1
LOC111133572 rna-XM_022482052.1
LOC111133573 rna-XM_022482058.1
LOC111133574 rna-XM_022482063.1
LOC111133589 rna-XM_022482098.1
LOC111133592 rna-XM_022482113.1
LOC111133600 rna-XM_022482110.1
LOC111133603 rna-XM_022482116.1
LOC111133605 rna-XM_022482123.1
LOC111133606 rna-XM_022482127.1
LOC111133610 rna-XM_022482133.1
LOC111133629 rna-XM_022482447.1
LOC111133649 rna-XM_022482182.1
LOC111133651 rna-XM_022482245.1
LOC111133663 rna-XM_022482201.1
LOC111133666 rna-XM_022482235.1
LOC111133669 rna-XM_022482266.1
LOC111133679 rna-XR_002639291.1
LOC111133682 rna-XM_022482294.1
LOC111133687 rna-XM_022482295.1
LOC111133691 rna-XM_022482299.1
LOC111133707 rna-XM_022482323.1
LOC111133727 rna-XM_022482347.1
LOC111133735 rna-XM_022482357.1
LOC111133736 rna-XM_022482362.1
LOC111133737 rna-XM_022482760.1
LOC111133741 rna-XM_022482369.1
LOC111133752 rna-XM_022482387.1
LOC111133754 rna-XM_022482389.1
LOC111133768 rna-XM_022482409.1
LOC111133771 rna-XM_022482417.1
LOC111133774 rna-XM_022482419.1
LOC111133779 rna-XM_022482440.1
LOC111133781 rna-XM_022482446.1
LOC111133797 rna-XM_022482463.1
LOC111133811 rna-XM_022482492.1
LOC111133822 rna-XM_022482508.1
LOC111133828 rna-XM_022482518.1
LOC111133867 rna-XM_022482574.1
LOC111133875 rna-XM_022482582.1
LOC111133877 rna-XM_022482587.1
LOC111133878 rna-XM_022482585.1
LOC111133891 rna-XM_022482609.1
LOC111133895 rna-XM_022482619.1
LOC111133900 rna-XM_022482630.1
LOC111133901 rna-XM_022482631.1
LOC111133904 rna-XR_002639321.1
LOC111133916 rna-XR_002639324.1
LOC111133934 rna-XM_022482679.1
LOC111133949 rna-XM_022482696.1
LOC111133958 rna-XM_022482703.1
LOC111133964 rna-XR_002639329.1
LOC111133995 rna-XR_002639339.1
LOC111134000 rna-XM_022482753.1
LOC111134005 rna-XM_022482766.1
LOC111134006 rna-XM_022482768.1
LOC111134009 rna-XM_022482774.1
LOC111134012 rna-XR_002639346.1
LOC111134038 rna-XM_022482808.1
LOC111134042 rna-XM_022482814.1
LOC111134043 rna-XM_022482820.1
LOC111134055 rna-XM_022482848.1
LOC111134059 rna-XM_022482852.1
LOC111134081 rna-XM_022482882.1
LOC111134088 rna-XM_022482890.1
LOC111134089 rna-XM_022482896.1
LOC111134093 rna-XM_022482910.1
LOC111134109 rna-XM_022482922.1
LOC111134120 rna-XM_022482940.1
LOC111134125 rna-XM_022482948.1
LOC111134134 rna-XR_002639380.1
LOC111134139 rna-XM_022482967.1
LOC111134145 rna-XM_022482975.1
LOC111134159 rna-XM_022482995.1
LOC111134167 rna-XM_022483004.1
LOC111134181 rna-XM_022483036.1
LOC111134186 rna-XM_022483026.1
LOC111134196 rna-XM_022483038.1
LOC111134201 rna-XM_022483049.1
LOC111134203 rna-XM_022483054.1
LOC111134206 rna-XM_022483058.1
LOC111134219 rna-XM_022483073.1
LOC111134225 rna-XM_022483082.1
LOC111134228 rna-XR_002639399.1
LOC111134230 rna-XM_022483094.1
LOC111134237 rna-XR_002639402.1
LOC111134242 rna-XM_022483123.1
LOC111134243 rna-XM_022483128.1
LOC111134256 rna-XR_002639410.1
LOC111134265 rna-XM_022483157.1
LOC111134300 rna-XM_022483201.1
LOC111134302 rna-XM_022483207.1
LOC111134309 rna-XR_002639432.1
LOC111134312 rna-XM_022483229.1
LOC111134314 rna-XM_022483230.1
LOC111134319 rna-XM_022483239.1
LOC111134328 rna-XM_022483262.1
LOC111134335 rna-XM_022483272.1
LOC111134337 rna-XM_022483279.1
LOC111134350 rna-XM_022483295.1
LOC111134351 rna-XM_022483299.1
LOC111134357 rna-XM_022483304.1
LOC111134359 rna-XM_022483312.1
LOC111134365 rna-XM_022483319.1
LOC111134367 rna-XM_022483323.1
LOC111134372 rna-XM_022483331.1
LOC111134373 rna-XM_022483334.1
LOC111134378 rna-XM_022483341.1
LOC111134394 rna-XM_022483355.1
LOC111134404 rna-XM_022483387.1
LOC111134405 rna-XM_022483376.1
LOC111134411 rna-XM_022483388.1
LOC111134417 rna-XM_022483402.1
LOC111134423 rna-XM_022483422.1
LOC111134430 rna-XM_022483432.1
LOC111134438 rna-XM_022483442.1
LOC111134442 rna-XM_022483450.1
LOC111134444 rna-XR_002639451.1
LOC111134445 rna-XM_022483501.1
LOC111134449 rna-XM_022483459.1
LOC111134462 rna-XM_022483479.1
LOC111134468 rna-XR_002639459.1
LOC111134473 rna-XM_022483509.1
LOC111134474 rna-XM_022483531.1
LOC111134478 rna-XM_022483526.1
LOC111134482 rna-XM_022483539.1
LOC111134493 rna-XM_022483561.1
LOC111134497 rna-XM_022483575.1
LOC111134499 rna-XM_022483578.1
LOC111134508 rna-XM_022483593.1
LOC111134514 rna-XM_022483615.1
LOC111134520 rna-XM_022483622.1
LOC111134521 rna-XM_022483631.1
LOC111134522 rna-XM_022483634.1
LOC111134524 rna-XM_022483637.1
LOC111134527 rna-XM_022483645.1
LOC111134533 rna-XM_022483652.1
LOC111134534 rna-XM_022483654.1
LOC111134544 rna-XM_022483670.1
LOC111134559 rna-XM_022483687.1
LOC111134561 rna-XM_022483692.1
LOC111134564 rna-XM_022483694.1
LOC111134568 rna-XM_022483702.1
LOC111134572 rna-XM_022483706.1
LOC111134573 rna-XM_022483725.1
LOC111134574 rna-XM_022483723.1
LOC111134577 rna-XM_022483727.1
LOC111134579 rna-XM_022483735.1
LOC111134583 rna-XM_022483738.1
LOC111134591 rna-XM_022483751.1
LOC111134595 rna-XM_022483759.1
LOC111134598 rna-XM_022483767.1
LOC111134599 rna-XM_022483764.1
LOC111134602 rna-XM_022483770.1
LOC111134608 rna-XM_022483779.1
LOC111134609 rna-XM_022483781.1
LOC111134625 rna-XM_022483845.1
LOC111134632 rna-XM_022483829.1
LOC111134634 rna-XM_022483853.1
LOC111134636 rna-XM_022483862.1
LOC111134638 rna-XM_022483866.1
LOC111134643 rna-XM_022483871.1
LOC111134644 rna-XM_022483875.1
LOC111134647 rna-XM_022483882.1
LOC111134651 rna-XM_022483889.1
LOC111134655 rna-XM_022483902.1
LOC111134659 rna-XM_022483910.1
LOC111134668 rna-XR_002639493.1
LOC111134669 rna-XR_002639496.1
LOC111134672 rna-XR_002639502.1
LOC111134673 rna-XM_022483921.1
LOC111134678 rna-XM_022483935.1
LOC111134684 rna-XM_022483952.1
LOC111134685 rna-XM_022483953.1
LOC111134686 rna-XM_022483957.1
LOC111134693 rna-XM_022483971.1
LOC111134696 rna-XM_022483983.1
LOC111134697 rna-XM_022483985.1
LOC111134698 rna-XM_022483991.1
LOC111134702 rna-XM_022483994.1
LOC111134704 rna-XM_022484009.1
LOC111134712 rna-XM_022484021.1
LOC111134715 rna-XM_022484026.1
LOC111134724 rna-XM_022484041.1
LOC111134725 rna-XM_022484044.1
LOC111134727 rna-XR_002639505.1
LOC111134729 rna-XM_022484053.1
LOC111134735 rna-XM_022484059.1
LOC111134737 rna-XM_022484073.1
LOC111134744 rna-XM_022484082.1
LOC111134766 rna-XM_022484107.1
LOC111134772 rna-XM_022484119.1
LOC111134775 rna-XM_022484134.1
LOC111134781 rna-XM_022484141.1
LOC111134783 rna-XM_022484146.1
LOC111134785 rna-XM_022484151.1
LOC111134789 rna-XM_022484154.1
LOC111134790 rna-XM_022484157.1
LOC111134793 rna-XM_022484186.1
LOC111134794 rna-XM_022484191.1
LOC111134800 rna-XM_022484198.1
LOC111134801 rna-XM_022484204.1
LOC111134804 rna-XM_022484213.1
LOC111134812 rna-XM_022484229.1
LOC111134819 rna-XR_002639523.1
LOC111134821 rna-XM_022484241.1
LOC111134822 rna-XM_022484246.1
LOC111134827 rna-XM_022484261.1
LOC111134828 rna-XM_022484264.1
LOC111134830 rna-XM_022484268.1
LOC111134831 rna-XM_022484271.1
LOC111134836 rna-XM_022484282.1
LOC111134843 rna-XM_022484299.1
LOC111134855 rna-XM_022484316.1
LOC111134856 rna-XM_022484321.1
LOC111134857 rna-XM_022484328.1
LOC111134858 rna-XM_022484332.1
LOC111134863 rna-XM_022484348.1
LOC111134864 rna-XM_022484379.1
LOC111134874 rna-XM_022484367.1
LOC111134879 rna-XM_022484378.1
LOC111134880 rna-XM_022484382.1
LOC111134881 rna-XM_022484384.1
LOC111134882 rna-XM_022484387.1
LOC111134886 rna-XM_022484396.1
LOC111134887 rna-XM_022484413.1
LOC111134888 rna-XM_022484416.1
LOC111134892 rna-XM_022484424.1
LOC111134898 rna-XM_022484433.1
LOC111134906 rna-XM_022484445.1
LOC111134910 rna-XM_022484462.1
LOC111134920 rna-XM_022484479.1
LOC111134925 rna-XM_022484482.1
LOC111134927 rna-XM_022484488.1
LOC111134928 rna-XM_022484490.1
LOC111134931 rna-XM_022484524.1
LOC111134950 rna-XM_022484553.1
LOC111134953 rna-XM_022484560.1
LOC111134963 rna-XM_022484579.1
LOC111134966 rna-XM_022484584.1
LOC111134970 rna-XM_022484595.1
LOC111134972 rna-XM_022484604.1
LOC111134993 rna-XM_022484634.1
LOC111134996 rna-XM_022484642.1
LOC111134997 rna-XR_002639550.1
LOC111135000 rna-XM_022484656.1
LOC111135002 rna-XM_022484659.1
LOC111135004 rna-XM_022484670.1
LOC111135008 rna-XM_022484675.1
LOC111135009 rna-XM_022484679.1
LOC111135010 rna-XM_022484680.1
LOC111135019 rna-XM_022484696.1
LOC111135021 rna-XM_022484700.1
LOC111135030 rna-XM_022484720.1
LOC111135040 rna-XM_022484728.1
LOC111135043 rna-XM_022484732.1
LOC111135048 rna-XM_022484738.1
LOC111135050 rna-XM_022484743.1
LOC111135057 rna-XM_022484761.1
LOC111135063 rna-XM_022484770.1
LOC111135070 rna-XM_022484777.1
LOC111135074 rna-XM_022484784.1
LOC111135083 rna-XM_022484797.1
LOC111135084 rna-XM_022484807.1
LOC111135097 rna-XM_022484839.1
LOC111135106 rna-XR_002639571.1
LOC111135108 rna-XM_022484845.1
LOC111135114 rna-XM_022484854.1
LOC111135115 rna-XM_022484856.1
LOC111135117 rna-XM_022484861.1
LOC111135118 rna-XM_022484868.1
LOC111135120 rna-XM_022484871.1
LOC111135123 rna-XM_022484876.1
LOC111135127 rna-XM_022484885.1
LOC111135128 rna-XM_022485020.1
LOC111135135 rna-XM_022484899.1
LOC111135140 rna-XM_022484910.1
LOC111135150 rna-XM_022484930.1
LOC111135152 rna-XM_022484932.1
LOC111135153 rna-XM_022484939.1
LOC111135156 rna-XM_022484944.1
LOC111135163 rna-XM_022484959.1
LOC111135167 rna-XM_022484965.1
LOC111135168 rna-XM_022484966.1
LOC111135174 rna-XM_022485000.1
LOC111135189 rna-XM_022485024.1
LOC111135195 rna-XM_022485032.1
LOC111135201 rna-XM_022485043.1
LOC111135204 rna-XM_022485049.1
LOC111135208 rna-XM_022485055.1
LOC111135214 rna-XM_022485073.1
LOC111135216 rna-XM_022485078.1
LOC111135225 rna-XM_022485090.1
LOC111135226 rna-XM_022485095.1
LOC111135227 rna-XM_022485093.1
LOC111135231 rna-XM_022485099.1
LOC111135243 rna-XM_022485124.1
LOC111135246 rna-XM_022485132.1
LOC111135247 rna-XM_022485137.1
LOC111135248 rna-XM_022485140.1
LOC111135249 rna-XM_022485156.1
LOC111135253 rna-XM_022485153.1
LOC111135259 rna-XM_022485175.1
LOC111135275 rna-XM_022485199.1
LOC111135280 rna-XR_002639589.1
LOC111135284 rna-XM_022485215.1
LOC111135290 rna-XM_022485236.1
LOC111135299 rna-XR_002639590.1
LOC111135301 rna-XR_002639591.1
LOC111135313 rna-XM_022485261.1
LOC111135317 rna-XM_022485267.1
LOC111135323 rna-XM_022485276.1
LOC111135339 rna-XM_022485305.1
LOC111135347 rna-XM_022485318.1
LOC111135350 rna-XM_022485323.1
LOC111135359 rna-XM_022485344.1
LOC111135373 rna-XM_022485381.1
LOC111135378 rna-XM_022485391.1
LOC111135380 rna-XM_022485395.1
LOC111135381 rna-XM_022485416.1
LOC111135382 rna-XM_022485397.1
LOC111135389 rna-XM_022485405.1
LOC111135408 rna-XM_022485448.1
LOC111135409 rna-XM_022485463.1
LOC111135418 rna-XM_022485464.1
LOC111135419 rna-XM_022485468.1
LOC111135426 rna-XM_022485484.1
LOC111135431 rna-XM_022485492.1
LOC111135433 rna-XM_022485496.1
LOC111135438 rna-XM_022485517.1
LOC111135441 rna-XM_022485519.1
LOC111135443 rna-XM_022485528.1
LOC111135444 rna-XR_002639603.1
LOC111135445 rna-XM_022485533.1
LOC111135452 rna-XM_022485543.1
LOC111135462 rna-XM_022485557.1
LOC111135471 rna-XM_022485573.1
LOC111135477 rna-XM_022485583.1
LOC111135478 rna-XM_022485605.1
LOC111135486 rna-XM_022485600.1
LOC111135494 rna-XM_022485614.1
LOC111135497 rna-XM_022485618.1
LOC111135500 rna-XM_022485628.1
