gene_name,difference,males_controls_max_transcript_counts,males_exposed_max_transcript_counts,GO,p.value,product
LOC111127021,1,1,2,GO:0007155,2.4e-06,uncharacterized LOC111127021
LOC111127111,1,1,2,GO:0007155,2.4e-06,perlucin-like
LOC111127117,2,2,4,GO:0007155,2.4e-06,uncharacterized LOC111127117
LOC111127415,1,1,2,GO:0007155,2.4e-06,uncharacterized LOC111127415
LOC111127489,1,1,2,GO:0007155,2.4e-06,non-classical arabinogalactan protein 31-like
LOC111127656,1,1,2,GO:0007155,2.4e-06,uncharacterized LOC111127656
LOC111128624,1,1,2,GO:0007155,2.4e-06,uncharacterized LOC111128624
LOC111128752,1,1,2,GO:0007155,2.4e-06,hemicentin-2-like
LOC111130142,1,1,2,GO:0007155,2.4e-06,limbic system-associated membrane protein-like
LOC111130955,1,1,2,GO:0007155,2.4e-06,lachesin-like
LOC111131217,1,1,2,GO:0007155,2.4e-06,integumentary mucin C.1-like
LOC111131839,1,1,2,GO:0007155,2.4e-06,mucin-5AC-like
LOC111132115,2,4,6,GO:0007155,2.4e-06,loricrin-like
LOC111132803,1,1,2,GO:0007155,2.4e-06,protein AATF-like
LOC111133506,3,2,5,GO:0007155,2.4e-06,uncharacterized LOC111133506
LOC111133656,1,3,4,GO:0007155,2.4e-06,galactose-specific lectin nattectin-like
LOC111133875,1,1,2,GO:0007155,2.4e-06,uncharacterized LOC111133875
LOC111134043,2,3,5,GO:0007155,2.4e-06,ephrin type-B receptor 1-B-like
LOC111134088,1,2,3,GO:0007155,2.4e-06,neural Wiskott-Aldrich syndrome protein-like
LOC111134631,1,0,1,GO:0007155,2.4e-06,contactin-5-like
LOC111134790,2,11,13,GO:0007155,2.4e-06,loricrin-like
LOC111134988,1,1,2,GO:0007155,2.4e-06,uncharacterized LOC111134988
LOC111135012,1,1,2,GO:0007155,2.4e-06,uncharacterized LOC111135012
LOC111135110,1,1,2,GO:0007155,2.4e-06,uncharacterized LOC111135110
LOC111136671,1,1,2,GO:0007155,2.4e-06,tenascin-like
LOC111136691,1,7,8,GO:0007155,2.4e-06,SCO-spondin-like
LOC111137636,1,1,2,GO:0007155,2.4e-06,dr1-associated corepressor homolog
LOC111138121,1,1,2,GO:0007155,2.4e-06,tenascin-like
LOC111138482,1,2,3,GO:0007155,2.4e-06,neurogenic locus notch homolog protein 3-like
LOC111100420,1,2,3,GO:0030036,2.7e-06,uncharacterized LOC111100420
LOC111101006,1,3,4,GO:0030036,2.7e-06,uncharacterized LOC111101006
LOC111105920,1,2,3,GO:0030036,2.7e-06,uncharacterized LOC111105920
LOC111105922,1,1,2,GO:0030036,2.7e-06,tenascin-like
LOC111106344,1,1,2,GO:0030036,2.7e-06,tenascin-like
LOC111106778,1,1,2,GO:0030036,2.7e-06,uncharacterized LOC111106778
LOC111108243,1,2,3,GO:0030036,2.7e-06,nischarin-like
LOC111108428,2,3,5,GO:0030036,2.7e-06,prion-like-(Q/N-rich) domain-bearing protein 25
LOC111113355,1,6,7,GO:0030036,2.7e-06,coronin-2B-like
LOC111114614,1,1,2,GO:0030036,2.7e-06,serine protease inhibitor Cvsi-2-like
LOC111118317,1,2,3,GO:0030036,2.7e-06,protein draper-like
LOC111121114,1,1,2,GO:0030036,2.7e-06,protein flightless-1 homolog
LOC111121359,1,1,2,GO:0030036,2.7e-06,uncharacterized LOC111121359
LOC111125799,1,3,4,GO:0030036,2.7e-06,inverted formin-2-like
LOC111126416,1,4,5,GO:0030036,2.7e-06,inverted formin-2-like
LOC111137702,1,3,4,GO:0030036,2.7e-06,filamin-C-like
LOC111138121,1,1,2,GO:0030036,2.7e-06,tenascin-like
LOC111099157,1,14,15,GO:0051056,2.8e-06,rap1 GTPase-activating protein 1-like
LOC111100140,1,0,1,GO:0051056,2.8e-06,type II inositol 1
LOC111110083,5,5,10,GO:0051056,2.8e-06,SLIT-ROBO Rho GTPase-activating protein 1-like
LOC111111520,2,3,5,GO:0051056,2.8e-06,rho GTPase-activating protein 21-like
LOC111120921,1,2,3,GO:0051056,2.8e-06,tuberin-like
LOC111121730,1,1,2,GO:0051056,2.8e-06,rho GTPase-activating protein 24-like
LOC111125032,1,5,6,GO:0051056,2.8e-06,GTPase-activating Rap/Ran-GAP domain-like protein 3
LOC111125663,1,4,5,GO:0051056,2.8e-06,GTPase-activating Rap/Ran-GAP domain-like protein 3
LOC111129079,1,3,4,GO:0051056,2.8e-06,ral GTPase-activating protein subunit beta-like
LOC111130297,1,14,15,GO:0051056,2.8e-06,A-kinase anchor protein 13-like
LOC111133350,2,7,9,GO:0051056,2.8e-06,pleckstrin homology domain-containing family G member 5-like
LOC111137825,8,9,17,GO:0051056,2.8e-06,protein piccolo-like
LOC111110802,1,1,2,GO:0009653,2.9e-06,uncharacterized LOC111110802
LOC111118367,3,7,10,GO:0009653,2.9e-06,polypyrimidine tract-binding protein 1-like
LOC111118990,1,7,8,GO:0009653,2.9e-06,polypyrimidine tract-binding protein 1-like
LOC111126149,1,3,4,GO:0009653,2.9e-06,protocadherin Fat 1-like
NA,NA,NA,NA,GO:0061061,3.0e-06,NA
LOC111100143,1,5,6,GO:0007264,3.1e-06,protein very KIND-like
LOC111101206,3,2,5,GO:0007264,3.1e-06,probable serine/threonine-protein kinase roco5
LOC111102100,1,0,1,GO:0007264,3.1e-06,uncharacterized LOC111102100
LOC111102342,1,1,2,GO:0007264,3.1e-06,uncharacterized LOC111102342
LOC111103175,1,1,2,GO:0007264,3.1e-06,uncharacterized LOC111103175
LOC111103824,6,5,11,GO:0007264,3.1e-06,rho GTPase-activating protein 1-like
LOC111103932,1,0,1,GO:0007264,3.1e-06,uncharacterized LOC111103932
LOC111106951,1,1,2,GO:0007264,3.1e-06,serine/threonine-protein kinase PAK 3-like
LOC111108503,2,2,4,GO:0007264,3.1e-06,uncharacterized LOC111108503
LOC111108772,1,3,4,GO:0007264,3.1e-06,rho-related protein racB-like
LOC111110876,1,1,2,GO:0007264,3.1e-06,uncharacterized LOC111110876
LOC111110883,1,1,2,GO:0007264,3.1e-06,uncharacterized LOC111110883
LOC111111025,1,2,3,GO:0007264,3.1e-06,uncharacterized LOC111111025
LOC111112612,2,3,5,GO:0007264,3.1e-06,uncharacterized LOC111112612
LOC111112615,1,1,2,GO:0007264,3.1e-06,uncharacterized LOC111112615
LOC111112629,5,1,6,GO:0007264,3.1e-06,uncharacterized LOC111112629
LOC111114492,2,1,3,GO:0007264,3.1e-06,uncharacterized LOC111114492
LOC111116037,1,2,3,GO:0007264,3.1e-06,uncharacterized LOC111116037
LOC111119843,2,1,3,GO:0007264,3.1e-06,uncharacterized LOC111119843
LOC111120475,1,1,2,GO:0007264,3.1e-06,uncharacterized LOC111120475
LOC111120525,1,3,4,GO:0007264,3.1e-06,ras GTPase-activating protein-binding protein 2-like
LOC111121265,1,1,2,GO:0007264,3.1e-06,uncharacterized LOC111121265
LOC111122641,1,2,3,GO:0007264,3.1e-06,rab-like protein 6
LOC111124909,1,4,5,GO:0007264,3.1e-06,uncharacterized LOC111124909
LOC111125624,1,1,2,GO:0007264,3.1e-06,uncharacterized LOC111125624
LOC111127081,1,1,2,GO:0007264,3.1e-06,uncharacterized LOC111127081
LOC111128531,1,2,3,GO:0007264,3.1e-06,leucine-rich repeat serine/threonine-protein kinase 1-like
LOC111134445,1,3,4,GO:0007264,3.1e-06,uncharacterized LOC111134445
LOC111136957,1,1,2,GO:0007264,3.1e-06,N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase-like
LOC111138314,1,12,13,GO:0007264,3.1e-06,dedicator of cytokinesis protein 9-like
NA,NA,NA,NA,GO:0032501,3.9e-06,NA
LOC111099147,1,1,2,GO:0055001,4.0e-06,protein draper-like
LOC111099430,1,1,2,GO:0055001,4.0e-06,multiple epidermal growth factor-like domains protein 10
LOC111102569,1,1,2,GO:0055001,4.0e-06,uncharacterized LOC111102569
LOC111103635,1,2,3,GO:0055001,4.0e-06,lysine-specific histone demethylase 1A-like
LOC111108398,1,1,2,GO:0055001,4.0e-06,multiple epidermal growth factor-like domains protein 10
LOC111111776,1,1,2,GO:0055001,4.0e-06,multiple epidermal growth factor-like domains protein 10
LOC111111941,2,5,7,GO:0055001,4.0e-06,multiple epidermal growth factor-like domains protein 11
LOC111112168,1,2,3,GO:0055001,4.0e-06,multiple epidermal growth factor-like domains protein 10
LOC111112211,1,1,2,GO:0055001,4.0e-06,tripartite motif-containing protein 55-like
LOC111113184,1,1,2,GO:0055001,4.0e-06,protein draper-like
LOC111113192,1,1,2,GO:0055001,4.0e-06,multiple epidermal growth factor-like domains protein 6
LOC111114709,1,1,2,GO:0055001,4.0e-06,multiple epidermal growth factor-like domains protein 10
LOC111115547,1,1,2,GO:0055001,4.0e-06,multiple epidermal growth factor-like domains protein 11
LOC111116558,1,0,1,GO:0055001,4.0e-06,multiple epidermal growth factor-like domains protein 10
LOC111116890,3,2,5,GO:0055001,4.0e-06,multiple epidermal growth factor-like domains protein 6
LOC111116931,1,1,2,GO:0055001,4.0e-06,multiple epidermal growth factor-like domains protein 10
LOC111117139,1,2,3,GO:0055001,4.0e-06,multiple epidermal growth factor-like domains protein 10
LOC111117635,1,1,2,GO:0055001,4.0e-06,multiple epidermal growth factor-like domains protein 10
NA,NA,NA,NA,GO:0044085,4.3e-06,NA
LOC111108197,1,1,2,GO:0050896,4.4e-06,SCO-spondin-like
LOC111113619,1,0,1,GO:0050896,4.4e-06,uncharacterized LOC111113619
LOC111115402,2,0,2,GO:0050896,4.4e-06,uncharacterized LOC111115402
LOC111118035,1,1,2,GO:0050896,4.4e-06,cadherin-23-like
LOC111122902,1,1,2,GO:0050896,4.4e-06,cyclic nucleotide-gated cation channel alpha-3-like
LOC111124871,1,2,3,GO:0050896,4.4e-06,prion-like-(Q/N-rich) domain-bearing protein 25
LOC111124935,1,2,3,GO:0050896,4.4e-06,uncharacterized LOC111124935
LOC111126251,1,4,5,GO:0050896,4.4e-06,hemicentin-1-like
LOC111126252,1,4,5,GO:0050896,4.4e-06,hemicentin-1-like
LOC111126253,1,2,3,GO:0050896,4.4e-06,hemicentin-1-like
LOC111128026,1,2,3,GO:0050896,4.4e-06,neurotrimin-like
LOC111129043,1,1,2,GO:0050896,4.4e-06,uncharacterized LOC111129043
LOC111129267,1,2,3,GO:0050896,4.4e-06,myosin-IIIb-like
NA,NA,NA,NA,GO:0048869,4.4e-06,NA
LOC111103234,2,2,4,GO:0042692,4.5e-06,ubiquinone biosynthesis protein COQ9
LOC111103518,1,2,3,GO:0042692,4.5e-06,ubiquinone biosynthesis protein COQ9
LOC111128424,1,1,2,GO:0042692,4.5e-06,probable nuclear hormone receptor HR3
LOC111128998,3,6,9,GO:0042692,4.5e-06,nesprin-1-like
NA,NA,NA,NA,GO:0048731,4.6e-06,NA
LOC111099696,1,1,2,GO:0030154,5.8e-06,transmembrane and TPR repeat-containing protein 3-like
LOC111099929,3,5,8,GO:0030154,5.8e-06,uncharacterized LOC111099929
LOC111100053,1,0,1,GO:0030154,5.8e-06,deleted in malignant brain tumors 1 protein-like
LOC111101163,4,1,5,GO:0030154,5.8e-06,uncharacterized LOC111101163
LOC111101304,1,1,2,GO:0030154,5.8e-06,topoisomerase I damage affected protein 7-like
LOC111101414,1,1,2,GO:0030154,5.8e-06,uncharacterized LOC111101414
LOC111101736,2,2,4,GO:0030154,5.8e-06,fibrillin-2-like
LOC111102369,1,2,3,GO:0030154,5.8e-06,protein kinase C-binding protein NELL1-like
LOC111103646,2,2,4,GO:0030154,5.8e-06,proto-oncogene tyrosine-protein kinase ROS-like
LOC111103697,1,1,2,GO:0030154,5.8e-06,ETS-related transcription factor Elf-5-like
LOC111103744,1,4,5,GO:0030154,5.8e-06,receptor-type tyrosine-protein phosphatase eta-like
LOC111104627,2,0,2,GO:0030154,5.8e-06,uncharacterized LOC111104627
LOC111105622,1,0,1,GO:0030154,5.8e-06,uncharacterized LOC111105622
LOC111107854,1,3,4,GO:0030154,5.8e-06,orphan steroid hormone receptor 2-like
LOC111108016,1,1,2,GO:0030154,5.8e-06,uncharacterized LOC111108016
LOC111108145,1,2,3,GO:0030154,5.8e-06,serine/threonine-protein kinase B-raf-like
LOC111108199,1,2,3,GO:0030154,5.8e-06,serine/threonine-protein kinase B-raf-like
LOC111108381,1,2,3,GO:0030154,5.8e-06,spermatogenesis-associated protein 20-like
LOC111109585,1,2,3,GO:0030154,5.8e-06,uncharacterized LOC111109585
LOC111109663,1,1,2,GO:0030154,5.8e-06,uncharacterized LOC111109663
LOC111109695,1,0,1,GO:0030154,5.8e-06,uncharacterized LOC111109695
LOC111110011,1,1,2,GO:0030154,5.8e-06,uncharacterized LOC111110011
LOC111110942,1,2,3,GO:0030154,5.8e-06,uncharacterized LOC111110942
LOC111112006,2,3,5,GO:0030154,5.8e-06,cubilin-like
LOC111112400,1,3,4,GO:0030154,5.8e-06,extracellular tyrosine-protein kinase PKDCC-like
LOC111115100,1,1,2,GO:0030154,5.8e-06,aminopeptidase N-like
LOC111115123,2,6,8,GO:0030154,5.8e-06,one cut domain family member 2-like
LOC111115409,1,1,2,GO:0030154,5.8e-06,tolloid-like protein 1
LOC111116869,1,10,11,GO:0030154,5.8e-06,MYCBP-associated protein-like
LOC111116982,1,1,2,GO:0030154,5.8e-06,uncharacterized LOC111116982
LOC111119241,1,0,1,GO:0030154,5.8e-06,uncharacterized LOC111119241
LOC111119326,1,2,3,GO:0030154,5.8e-06,tubulin polyglutamylase TTLL7-like
LOC111119585,1,4,5,GO:0030154,5.8e-06,myelin transcription factor 1-like
LOC111119720,1,1,2,GO:0030154,5.8e-06,multiple epidermal growth factor-like domains protein 11
LOC111121353,1,1,2,GO:0030154,5.8e-06,uncharacterized LOC111121353
LOC111121730,1,1,2,GO:0030154,5.8e-06,rho GTPase-activating protein 24-like
LOC111122584,1,2,3,GO:0030154,5.8e-06,uncharacterized LOC111122584
LOC111123637,1,1,2,GO:0030154,5.8e-06,cathepsin L1-like
LOC111123802,5,6,11,GO:0030154,5.8e-06,formin-binding protein 1-like
LOC111124494,5,4,9,GO:0030154,5.8e-06,formin-binding protein 1-like
LOC111124944,2,10,12,GO:0030154,5.8e-06,thioredoxin domain-containing protein 3 homolog
LOC111125224,1,6,7,GO:0030154,5.8e-06,outer dense fiber protein 2-like
LOC111125764,3,9,12,GO:0030154,5.8e-06,thioredoxin domain-containing protein 3 homolog
LOC111126527,3,3,6,GO:0030154,5.8e-06,pancreas/duodenum homeobox protein 1-like
LOC111127307,1,0,1,GO:0030154,5.8e-06,uncharacterized LOC111127307
LOC111127489,1,1,2,GO:0030154,5.8e-06,non-classical arabinogalactan protein 31-like
LOC111127591,1,1,2,GO:0030154,5.8e-06,uncharacterized LOC111127591
LOC111127860,1,1,2,GO:0030154,5.8e-06,uncharacterized LOC111127860
LOC111128864,1,1,2,GO:0030154,5.8e-06,centromere protein F-like
LOC111128878,1,5,6,GO:0030154,5.8e-06,extracellular tyrosine-protein kinase PKDCC-like
LOC111129693,1,4,5,GO:0030154,5.8e-06,regulating synaptic membrane exocytosis protein 2-like
LOC111130168,2,2,4,GO:0030154,5.8e-06,uncharacterized LOC111130168
LOC111130484,3,2,5,GO:0030154,5.8e-06,ETS homologous factor-like
LOC111131768,1,4,5,GO:0030154,5.8e-06,SPARC-related modular calcium-binding protein 1-like
LOC111132115,2,4,6,GO:0030154,5.8e-06,loricrin-like
LOC111133200,1,1,2,GO:0030154,5.8e-06,deleted in malignant brain tumors 1 protein-like
LOC111134568,1,3,4,GO:0030154,5.8e-06,protein naked cuticle homolog 2-like
LOC111134790,2,11,13,GO:0030154,5.8e-06,loricrin-like
LOC111135125,1,2,3,GO:0030154,5.8e-06,gastric inhibitory polypeptide receptor-like
LOC111135875,1,1,2,GO:0030154,5.8e-06,probable E3 ubiquitin-protein ligase hulA
LOC111136382,1,5,6,GO:0030154,5.8e-06,uncharacterized LOC111136382
LOC111137589,1,3,4,GO:0030154,5.8e-06,gametogenetin-binding protein 2-like
LOC111137934,1,1,2,GO:0030154,5.8e-06,zinc finger protein 423-like
LOC111138403,1,4,5,GO:0030154,5.8e-06,fibrillin-2-like
LOC111117369,2,2,4,GO:0009888,6.2e-06,uncharacterized LOC111117369
LOC111122350,3,3,6,GO:0009888,6.2e-06,laminin subunit alpha-2-like
LOC111122584,1,2,3,GO:0009888,6.2e-06,uncharacterized LOC111122584
LOC111122671,1,2,3,GO:0009888,6.2e-06,uncharacterized LOC111122671
LOC111124871,1,2,3,GO:0009888,6.2e-06,prion-like-(Q/N-rich) domain-bearing protein 25
NA,NA,NA,NA,GO:0097435,8.0e-06,NA
LOC111104839,1,2,3,GO:0048468,1.1e-05,cytochrome b5 reductase 4-like
LOC111118073,1,1,2,GO:0048468,1.1e-05,growth/differentiation factor 8-like
LOC111103080,1,2,3,GO:0008283,1.1e-05,apoptosis regulator BAX-like
LOC111103287,4,8,12,GO:0008283,1.1e-05,phosphatidylinositol-binding clathrin assembly protein LAP-like
LOC111103646,2,2,4,GO:0008283,1.1e-05,proto-oncogene tyrosine-protein kinase ROS-like
LOC111103697,1,1,2,GO:0008283,1.1e-05,ETS-related transcription factor Elf-5-like
LOC111104834,1,3,4,GO:0008283,1.1e-05,F-box/LRR-repeat protein 3-like
LOC111111314,1,2,3,GO:0008283,1.1e-05,uncharacterized LOC111111314
LOC111116059,1,1,2,GO:0008283,1.1e-05,CCR4-NOT transcription complex subunit 11-like
LOC111117369,2,2,4,GO:0008283,1.1e-05,uncharacterized LOC111117369
LOC111117955,1,1,2,GO:0008283,1.1e-05,cell wall integrity and stress response component 4-like
LOC111119215,1,5,6,GO:0008283,1.1e-05,dual specificity protein phosphatase CDC14A-like
LOC111119426,3,5,8,GO:0008283,1.1e-05,collagen alpha-1(XXV) chain-like
LOC111120878,1,1,2,GO:0008283,1.1e-05,histone-binding protein N1/N2-like
LOC111120910,1,1,2,GO:0008283,1.1e-05,histone-binding protein N1/N2-like
LOC111121357,1,2,3,GO:0008283,1.1e-05,maternal embryonic leucine zipper kinase-like
LOC111121596,1,1,2,GO:0008283,1.1e-05,chorion-specific transcription factor GCMb-like
LOC111124602,3,0,3,GO:0008283,1.1e-05,uncharacterized LOC111124602
LOC111124864,1,1,2,GO:0008283,1.1e-05,uncharacterized LOC111124864
LOC111124871,1,2,3,GO:0008283,1.1e-05,prion-like-(Q/N-rich) domain-bearing protein 25
LOC111125401,1,1,2,GO:0008283,1.1e-05,cyclin-dependent kinase 7-like
LOC111128808,1,1,2,GO:0008283,1.1e-05,SUMO-specific isopeptidase USPL1-like
LOC111128864,1,1,2,GO:0008283,1.1e-05,centromere protein F-like
LOC111129405,1,1,2,GO:0008283,1.1e-05,homeobox protein six1-like
LOC111130484,3,2,5,GO:0008283,1.1e-05,ETS homologous factor-like
LOC111134993,2,3,5,GO:0008283,1.1e-05,transforming acidic coiled-coil-containing protein 1-like
LOC111101652,1,3,4,GO:0019220,1.1e-05,uncharacterized LOC111101652
NA,NA,NA,NA,GO:0098657,1.2e-05,NA
NA,NA,NA,NA,GO:0051174,1.2e-05,NA
NA,NA,NA,NA,GO:0031399,1.7e-05,NA
LOC111099854,1,1,2,GO:0051301,1.7e-05,uncharacterized LOC111099854
LOC111100632,1,3,4,GO:0051301,1.7e-05,receptor expression-enhancing protein 1-like
LOC111101414,1,1,2,GO:0051301,1.7e-05,uncharacterized LOC111101414
LOC111101455,1,1,2,GO:0051301,1.7e-05,uncharacterized LOC111101455
LOC111101549,2,2,4,GO:0051301,1.7e-05,uncharacterized LOC111101549
LOC111102100,1,0,1,GO:0051301,1.7e-05,uncharacterized LOC111102100
LOC111102129,1,0,1,GO:0051301,1.7e-05,calcium and integrin-binding protein 1-like
LOC111102213,1,0,1,GO:0051301,1.7e-05,hemicentin-2-like
LOC111102286,1,0,1,GO:0051301,1.7e-05,uncharacterized LOC111102286
LOC111102899,1,1,2,GO:0051301,1.7e-05,uncharacterized LOC111102899
LOC111103095,1,5,6,GO:0051301,1.7e-05,titin-like
LOC111103347,2,2,4,GO:0051301,1.7e-05,uncharacterized LOC111103347
LOC111104067,1,1,2,GO:0051301,1.7e-05,uncharacterized LOC111104067
LOC111104190,2,7,9,GO:0051301,1.7e-05,SH3 domain-containing kinase-binding protein 1-like
LOC111104834,1,3,4,GO:0051301,1.7e-05,F-box/LRR-repeat protein 3-like
LOC111106095,1,1,2,GO:0051301,1.7e-05,uncharacterized LOC111106095
LOC111106260,2,1,3,GO:0051301,1.7e-05,cingulin-like
LOC111106281,2,0,2,GO:0051301,1.7e-05,uncharacterized LOC111106281
LOC111106668,2,2,4,GO:0051301,1.7e-05,plexin-A3-like
LOC111106859,1,2,3,GO:0051301,1.7e-05,serine/threonine-protein kinase Nek4-like
LOC111107822,1,3,4,GO:0051301,1.7e-05,uncharacterized LOC111107822
LOC111108197,1,1,2,GO:0051301,1.7e-05,SCO-spondin-like
LOC111108787,1,1,2,GO:0051301,1.7e-05,uncharacterized LOC111108787
LOC111109141,1,0,1,GO:0051301,1.7e-05,uncharacterized LOC111109141
LOC111110383,1,1,2,GO:0051301,1.7e-05,uncharacterized LOC111110383
LOC111111646,1,4,5,GO:0051301,1.7e-05,uncharacterized LOC111111646
LOC111113267,1,2,3,GO:0051301,1.7e-05,uncharacterized LOC111113267
LOC111113619,1,0,1,GO:0051301,1.7e-05,uncharacterized LOC111113619
LOC111113620,1,0,1,GO:0051301,1.7e-05,uncharacterized LOC111113620
LOC111115353,2,1,3,GO:0051301,1.7e-05,uncharacterized LOC111115353
LOC111116747,1,2,3,GO:0051301,1.7e-05,uncharacterized LOC111116747
LOC111117062,1,1,2,GO:0051301,1.7e-05,uncharacterized LOC111117062
LOC111117705,1,1,2,GO:0051301,1.7e-05,uncharacterized LOC111117705
LOC111117861,1,4,5,GO:0051301,1.7e-05,uncharacterized LOC111117861
LOC111118796,1,1,2,GO:0051301,1.7e-05,nucleoprotein TPR-like
LOC111118906,1,4,5,GO:0051301,1.7e-05,serine/threonine-protein phosphatase alpha-2 isoform-like
LOC111118944,1,6,7,GO:0051301,1.7e-05,uncharacterized LOC111118944
LOC111119215,1,5,6,GO:0051301,1.7e-05,dual specificity protein phosphatase CDC14A-like
LOC111119594,3,8,11,GO:0051301,1.7e-05,microtubule-associated protein RP/EB family member 1-like
LOC111122929,1,2,3,GO:0051301,1.7e-05,ubiquitin carboxyl-terminal hydrolase 26-like
LOC111124650,2,4,6,GO:0051301,1.7e-05,titin homolog
LOC111124747,2,6,8,GO:0051301,1.7e-05,centrosomal protein of 164 kDa-like
LOC111124871,1,2,3,GO:0051301,1.7e-05,prion-like-(Q/N-rich) domain-bearing protein 25
LOC111124935,1,2,3,GO:0051301,1.7e-05,uncharacterized LOC111124935
LOC111125330,4,8,12,GO:0051301,1.7e-05,hemicentin-1-like
LOC111125401,1,1,2,GO:0051301,1.7e-05,cyclin-dependent kinase 7-like
LOC111125441,2,1,3,GO:0051301,1.7e-05,tetratricopeptide repeat protein 28-like
LOC111125463,6,11,17,GO:0051301,1.7e-05,hemicentin-1-like
LOC111125488,3,2,5,GO:0051301,1.7e-05,serine/threonine-protein kinase Nek1-like
LOC111125854,2,3,5,GO:0051301,1.7e-05,serine/threonine-protein kinase Nek1-like
LOC111125942,3,10,13,GO:0051301,1.7e-05,centriolin-like
LOC111126251,1,4,5,GO:0051301,1.7e-05,hemicentin-1-like
LOC111126252,1,4,5,GO:0051301,1.7e-05,hemicentin-1-like
LOC111126253,1,2,3,GO:0051301,1.7e-05,hemicentin-1-like
LOC111127743,1,3,4,GO:0051301,1.7e-05,mis18-binding protein 1-like
LOC111128553,1,1,2,GO:0051301,1.7e-05,HAUS augmin-like complex subunit 1
LOC111128725,2,2,4,GO:0051301,1.7e-05,nuclear distribution protein nudE-like 1
LOC111128864,1,1,2,GO:0051301,1.7e-05,centromere protein F-like
LOC111128978,1,2,3,GO:0051301,1.7e-05,serine/threonine-protein kinase VRK1-like
LOC111129043,1,1,2,GO:0051301,1.7e-05,uncharacterized LOC111129043
LOC111129365,1,3,4,GO:0051301,1.7e-05,baculoviral IAP repeat-containing protein 6-like
LOC111130048,1,3,4,GO:0051301,1.7e-05,spindle and kinetochore-associated protein 1-like
LOC111130310,1,3,4,GO:0051301,1.7e-05,baculoviral IAP repeat-containing protein 6-like
LOC111131058,1,1,2,GO:0051301,1.7e-05,cyclin-K-like
LOC111131525,1,2,3,GO:0051301,1.7e-05,serine/threonine-protein kinase Nek9-like
LOC111134358,1,2,3,GO:0051301,1.7e-05,putative leucine-rich repeat-containing protein DDB_G0290503
